"[0.5491724, 0.5099458, 0.5099458, 0.5491724, 0.5491724, 0.4707192, 0.4707192, 0.588399, 0.5491724, 0.392266, 0.5491724, 0.4314926, 0.5491724, 0.4314926, 0.392266, 0.5099458, 0.4314926, 0.5491724, 0.5491724, 0.5099458]","[-10.2381426, -10.2381426, -10.2773692, -10.198916, -10.2381426, -10.198916, -10.1596894, -10.198916, -10.2773692, -10.3165958, -10.2773692, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.2381426]","[1.8828768, 1.9221034, 1.8044236, 1.9221034, 1.9221034, 1.96133, 1.8436502, 1.8828768, 1.96133, 1.96133, 1.9221034, 2.0005566, 1.9221034, 2.0005566, 1.8828768, 1.8828768, 1.8828768, 1.8436502, 1.96133, 1.9221034]",3
"[0.5099458, 0.4707192, 0.5099458, 0.5099458, 0.5491724, 0.5099458, 0.4707192, 0.5099458, 0.392266, 0.5491724, 0.5099458, 0.5099458, 0.6276256, 0.5099458, 0.5099458, 0.5099458, 0.4314926, 0.4314926, 0.4707192, 0.5099458]","[-10.2773692, -10.2381426, -10.2381426, -10.1596894, -10.2773692, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.198916, -10.2381426, -10.2773692, -10.2381426, -10.2773692, -10.198916, -10.2381426, -10.198916, -10.198916, -10.1204628]","[1.8436502, 1.8828768, 1.9221034, 1.8828768, 1.8828768, 1.8436502, 1.9221034, 1.8828768, 1.8828768, 1.8436502, 1.8436502, 1.9221034, 1.8436502, 1.8828768, 1.9221034, 1.9221034, 1.8436502, 1.96133, 1.8828768, 1.96133]",3
"[0.4707192, 0.5491724, 0.4707192, 0.4314926, 0.5099458, 0.4707192, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.5099458, 0.5099458, 0.5099458]","[-10.2381426, -10.2381426, -10.198916, -10.198916, -10.198916, -10.1596894, -10.198916, -10.2773692, -10.3165958, -10.2381426, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.2381426]","[1.8828768, 1.9221034, 1.8436502, 1.96133, 1.8828768, 1.8828768, 1.9221034, 1.8828768, 1.8828768, 1.96133, 1.8828768, 1.8436502, 1.9221034, 1.96133, 1.9221034, 1.9221034, 1.96133, 1.9221034, 1.9221034, 1.8436502]",3
"[0.5491724, 0.4707192, 0.4707192, 0.4707192, 0.4707192, 0.5099458, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.5099458, 0.4707192, 0.5491724, 0.5491724, 0.5099458, 0.4707192, 0.5099458, 0.4707192, 0.5491724]","[-10.2773692, -10.2381426, -10.2773692, -10.2773692, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.198916, -10.198916, -10.2381426, -10.2773692, -10.2773692, -10.2381426, -10.2381426, -10.198916, -10.2381426]","[1.8828768, 1.8828768, 1.8828768, 1.8436502, 1.8828768, 1.96133, 1.8828768, 1.8828768, 1.96133, 1.8436502, 1.8044236, 1.9221034, 1.8436502, 1.8436502, 1.8828768, 1.8436502, 1.8828768, 1.8436502, 1.96133, 1.8828768]",3
"[0.5099458, 0.5099458, 0.5491724, 0.5491724, 0.5491724, 0.5491724, 0.4707192, 0.5491724, 0.5099458, 0.4707192, 0.5491724, 0.5491724, 0.4707192, 0.5099458, 0.5491724, 0.5099458, 0.588399, 0.5491724, 0.5491724, 0.588399]","[-10.2381426, -10.2381426, -10.2381426, -10.2381426, -10.198916, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.198916, -10.3165958, -10.198916, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.2773692, -10.3165958, -10.198916, -10.3165958]","[1.8828768, 1.9221034, 1.9221034, 1.8436502, 1.8044236, 1.8828768, 1.8828768, 1.9221034, 1.9221034, 1.8828768, 1.8436502, 1.8828768, 1.9221034, 1.8828768, 1.8828768, 1.96133, 1.9221034, 1.8044236, 1.96133, 1.8436502]",3
"[0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.5099458, 0.5491724, 0.5099458, 0.4707192, 0.5491724, 0.5491724, 0.5491724, 0.5099458, 0.5099458, 0.5099458, 0.588399, 0.5491724, 0.4707192, 0.5099458, 0.5099458, 0.5099458]","[-10.3558224, -10.198916, -10.3165958, -10.2381426, -10.2773692, -10.3165958, -10.1596894, -10.1596894, -10.1596894, -10.2381426, -10.2381426, -10.2381426, -10.2381426, -10.2381426, -10.3165958, -10.2773692, -10.2381426, -10.198916, -10.2773692, -10.2381426]","[1.9221034, 1.96133, 1.8044236, 1.96133, 1.9221034, 1.96133, 1.8828768, 1.8436502, 1.8828768, 1.8828768, 1.8828768, 1.9221034, 1.8436502, 1.96133, 1.8828768, 1.8828768, 1.8828768, 1.9221034, 1.8828768, 1.8828768]",3
"[0.5491724, 0.5099458, 0.5491724, 0.5491724, 0.5491724, 0.5099458, 0.5099458, 0.5099458, 0.4707192, 0.5099458, 0.5099458, 0.5491724, 0.5099458, 0.4707192, 0.588399, 0.588399, 0.4314926, 0.5491724, 0.5099458, 0.5491724]","[-10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.2773692, -10.198916, -10.2773692, -10.198916, -10.3165958, -10.2381426, -10.2381426, -10.2773692, -10.3165958, -10.2381426, -10.2381426, -10.198916, -10.198916]","[1.8828768, 1.9221034, 1.8828768, 1.96133, 1.8828768, 2.0005566, 1.9221034, 1.8828768, 1.8828768, 1.8828768, 1.9221034, 1.8436502, 1.8436502, 1.8436502, 1.8436502, 1.8828768, 1.8436502, 1.9221034, 1.8044236, 1.8044236]",3
"[0.588399, 0.5099458, 0.5099458, 0.4707192, 0.6276256, 0.5099458, 0.5099458, 0.4707192, 0.5491724, 0.5491724, 0.5099458, 0.4707192, 0.4707192, 0.5099458, 0.5491724, 0.5491724, 0.5491724, 0.6668522, 0.5099458, 0.5099458]","[-10.2773692, -10.2381426, -10.198916, -10.2381426, -10.3165958, -10.2381426, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.198916, -10.198916, -10.1204628, -10.2773692, -10.2773692, -10.1596894, -10.1204628, -10.2381426, -10.2773692, -10.1596894]","[1.9221034, 1.8828768, 1.9221034, 1.96133, 1.9221034, 1.8828768, 1.9221034, 1.9221034, 2.0005566, 1.8436502, 1.8828768, 1.8436502, 1.9221034, 1.8436502, 1.9221034, 1.8044236, 1.96133, 1.6867438, 1.9221034, 1.96133]",3
"[0.4707192, 0.5099458, 0.6668522, 0.6276256, 0.6276256, 0.6276256, 0.588399, 0.6276256, 0.5099458, 0.5491724, 0.5099458, 0.5491724, 0.4707192, 0.5099458, 0.4707192, 0.5099458, 0.5491724, 0.5491724, 0.5491724, 0.5491724]","[-10.1204628, -10.1596894, -10.2381426, -10.198916, -10.1596894, -10.1204628, -10.3165958, -10.3165958, -10.2773692, -10.2381426, -10.2381426, -10.2773692, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.2773692]","[1.8436502, 1.96133, 1.8828768, 1.9221034, 1.8436502, 1.8436502, 1.8828768, 1.8436502, 1.9221034, 1.8828768, 1.8828768, 1.9221034, 1.8436502, 1.96133, 1.8828768, 1.8828768, 1.8044236, 1.8828768, 1.9221034, 1.8828768]",3
"[0.5491724, 0.5099458, 0.4707192, 0.4707192, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.5099458, 0.5491724, 0.4707192, 0.4707192, 0.4707192, 0.5491724, 0.7060788, 0.588399, 0.5099458]","[-10.2381426, -10.2381426, -10.198916, -10.2381426, -10.2773692, -10.2773692, -10.198916, -10.198916, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.2381426, -10.2773692, -10.3165958, -10.198916, -10.2381426, -10.2381426, -10.1596894, -10.2381426]","[1.96133, 1.8828768, 1.9221034, 1.8436502, 1.8828768, 1.9221034, 1.9221034, 1.9221034, 1.9221034, 1.8436502, 1.8436502, 1.9221034, 1.9221034, 1.96133, 2.0005566, 1.9221034, 1.8828768, 1.8044236, 1.9221034, 1.765197]",3
"[0.588399, 0.588399, 0.392266, 0.5099458, 0.5099458, 0.4707192, 0.5099458, 0.5491724, 0.4707192, 0.5099458, 0.5491724, 0.588399, 0.5099458, 0.4707192, 0.5491724, 0.588399, 0.4707192, 0.5099458, 0.5491724, 0.588399]","[-10.2773692, -10.3165958, -10.1596894, -10.1596894, -10.2381426, -10.2381426, -10.3165958, -10.2381426, -10.2381426, -10.2381426, -10.2773692, -10.3165958, -10.198916, -10.1596894, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.198916, -10.198916]","[1.9221034, 1.8436502, 1.8828768, 1.8436502, 1.96133, 1.9221034, 1.9221034, 1.8828768, 1.8436502, 1.9221034, 1.8828768, 1.8828768, 1.9221034, 1.9221034, 1.9221034, 1.8828768, 1.9221034, 1.9221034, 1.8828768, 1.8828768]",3
"[0.392266, 0.5099458, 0.4707192, 0.4707192, 0.5491724, 0.5491724, 0.5099458, 0.5099458, 0.588399, 0.4707192, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.5099458, 0.4707192, 0.5099458, 0.5099458]","[-10.395049, -10.2773692, -10.198916, -10.1204628, -10.3165958, -10.2381426, -10.2381426, -10.1204628, -10.395049, -10.1596894, -10.2381426, -10.198916, -10.198916, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.2381426, -10.2773692]","[2.1182364, 1.9221034, 1.8828768, 1.8828768, 1.765197, 1.9221034, 1.765197, 1.765197, 1.8828768, 2.0005566, 1.8436502, 1.8828768, 1.8044236, 1.8828768, 1.8828768, 1.9221034, 1.9221034, 1.8828768, 1.8436502, 1.96133]",3
"[0.4707192, 0.5491724, 0.5099458, 0.4707192, 0.5099458, 0.4707192, 0.4707192, 0.5491724, 0.5099458, 0.5491724, 0.5099458, 0.5491724, 0.5491724, 0.5491724, 0.5099458, 0.5491724, 0.5099458, 0.5491724, 0.4707192, 0.4707192]","[-10.2381426, -10.2773692, -10.2773692, -10.198916, -10.2381426, -10.198916, -10.198916, -10.2773692, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.2773692, -10.198916, -10.2773692, -10.3165958, -10.2773692]","[2.0005566, 1.9221034, 1.8828768, 1.8828768, 1.9221034, 1.9221034, 1.9221034, 1.8436502, 1.8828768, 1.96133, 1.8828768, 1.9221034, 1.96133, 1.8828768, 1.8828768, 1.9221034, 1.9221034, 1.9221034, 1.9221034, 1.9221034]",3
"[0.3530394, 0.4707192, 0.5099458, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.4707192, 0.5491724, 0.5491724, 0.5099458, 0.5491724, 0.588399, 0.588399, 0.5491724, 0.5099458, 0.5099458, 0.5491724, 0.4707192, 0.588399]","[-10.3165958, -10.198916, -10.2381426, -10.3165958, -10.2381426, -10.198916, -10.2773692, -10.2773692, -10.2381426, -10.2773692, -10.198916, -10.2381426, -10.3165958, -10.2773692, -10.2773692, -10.2773692, -10.2381426, -10.2381426, -10.2381426, -10.2381426]","[1.96133, 1.96133, 1.8828768, 1.9221034, 2.0005566, 1.8828768, 1.96133, 2.0005566, 1.8436502, 1.9221034, 1.8828768, 1.8828768, 1.8828768, 1.8828768, 1.9221034, 1.8828768, 1.9221034, 1.8828768, 1.8828768, 1.96133]",3
"[0.5491724, 0.5491724, 0.392266, 0.5491724, 0.588399, 0.5099458, 0.5491724, 0.5099458, 0.5491724, 0.5491724, 0.6276256, 0.5099458, 0.4707192, 0.4707192, 0.5491724, 0.5099458, 0.4707192, 0.4707192, 0.5099458, 0.588399]","[-10.198916, -10.198916, -10.395049, -10.5127288, -10.1204628, -10.1596894, -10.1204628, -10.1204628, -10.0420096, -10.1596894, -10.1596894, -10.0812362, -10.0420096, -10.198916, -10.2381426, -10.2773692, -10.2773692, -10.2773692, -10.2381426, -10.2381426]","[1.8436502, 1.9221034, 2.0005566, 1.8044236, 1.9221034, 2.0397832, 1.8044236, 2.0005566, 1.8436502, 1.7259704, 1.8828768, 1.9221034, 1.8436502, 1.8436502, 1.8828768, 1.9221034, 1.8828768, 1.96133, 1.9221034, 1.8828768]",3
"[0.5099458, 0.5099458, 0.5099458, 0.4707192, 0.5099458, 0.4707192, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.5491724, 0.5099458, 0.588399, 0.5491724, 0.5099458]","[-10.2381426, -10.2381426, -10.2381426, -10.1596894, -10.2381426, -10.2381426, -10.2773692, -10.198916, -10.2381426, -10.2381426, -10.2381426, -10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.2773692, -10.2381426, -10.2381426, -10.2381426, -10.1596894]","[1.96133, 1.8828768, 1.9221034, 1.8828768, 1.8436502, 1.9221034, 1.9221034, 1.9221034, 1.9221034, 1.9221034, 2.0005566, 1.96133, 1.9221034, 1.8828768, 1.9221034, 1.8044236, 1.765197, 1.96133, 1.8828768, 1.9221034]",3
"[0.5099458, 0.4707192, 0.5099458, 0.5099458, 0.5491724, 0.5491724, 0.4707192, 0.4707192, 0.5099458, 0.5099458, 0.4707192, 0.5099458, 0.4707192, 0.5491724, 0.4707192, 0.5099458, 0.4707192, 0.4707192, 0.5099458, 0.4707192]","[-10.198916, -10.198916, -10.3558224, -10.3165958, -10.395049, -10.2773692, -10.2381426, -10.2381426, -10.2773692, -10.2773692, -10.1596894, -10.198916, -10.198916, -10.198916, -10.198916, -10.2381426, -10.2773692, -10.2773692, -10.198916, -10.2381426]","[1.8044236, 1.8436502, 2.0005566, 1.9221034, 1.9221034, 1.96133, 1.8828768, 1.8828768, 1.8828768, 1.9221034, 1.8828768, 1.9221034, 1.9221034, 1.9221034, 1.8828768, 1.8828768, 1.9221034, 1.8828768, 1.8436502, 1.9221034]",3
"[0.5099458, 0.4707192, 0.5099458, 0.5491724, 0.588399, 0.588399, 0.4707192, 0.4707192, 0.4707192, 0.5099458, 0.4707192, 0.4707192, 0.5491724, 0.588399, 0.5491724, 0.5099458, 0.4707192, 0.5491724, 0.5491724, 0.4707192]","[-10.2381426, -10.2773692, -10.2381426, -10.1204628, -10.2773692, -10.2381426, -10.1596894, -10.395049, -10.3165958, -10.3558224, -10.3558224, -10.2773692, -10.3165958, -10.3165958, -10.395049, -10.2773692, -10.2773692, -10.2381426, -10.2381426, -10.2381426]","[1.8828768, 1.96133, 1.8044236, 1.8828768, 1.8044236, 1.96133, 1.8828768, 2.0005566, 1.96133, 1.8436502, 1.9221034, 2.0005566, 1.96133, 1.9221034, 1.96133, 1.9221034, 1.9221034, 1.8828768, 1.8436502, 1.8828768]",3
"[0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.5491724, 0.4707192, 0.4707192, 0.5099458, 0.5491724, 0.5491724, 0.5491724, 0.5491724, 0.5099458, 0.5099458, 0.5491724, 0.5099458, 0.4707192, 0.5099458, 0.5491724, 0.4707192]","[-10.2381426, -10.2381426, -10.2773692, -10.2381426, -10.198916, -10.2773692, -10.2381426, -10.2381426, -10.2773692, -10.2773692, -10.2773692, -10.2773692, -10.2381426, -10.2773692, -10.2773692, -10.198916, -10.2381426, -10.3165958, -10.1204628, -10.2773692]","[1.8828768, 1.9221034, 1.9221034, 1.8436502, 1.9221034, 1.96133, 1.96133, 1.8436502, 1.8828768, 1.8436502, 1.8828768, 1.8436502, 1.8828768, 1.9221034, 1.8828768, 2.0005566, 1.96133, 1.8828768, 1.8828768, 1.9221034]",3
"[0.5099458, 0.588399, 0.5491724, 0.4707192, 0.5099458, 0.4707192, 0.4314926, 0.4707192, 0.5491724, 0.588399, 0.588399, 0.588399, 0.5099458, 0.4707192, 0.588399, 0.588399, 0.4314926, 0.5491724, 0.4314926, 0.5099458]","[-10.2381426, -10.2381426, -10.3165958, -10.198916, -10.198916, -10.198916, -10.2773692, -10.2773692, -10.3165958, -10.2381426, -10.2773692, -10.2773692, -10.2381426, -10.2381426, -10.3165958, -10.2773692, -10.1596894, -10.2381426, -10.2381426, -10.2381426]","[1.9221034, 1.8828768, 1.8436502, 1.9221034, 1.9221034, 1.8828768, 1.96133, 2.0005566, 1.8828768, 1.8828768, 1.8436502, 1.8828768, 1.8436502, 1.8828768, 1.8828768, 1.8828768, 1.9221034, 1.8828768, 1.9221034, 1.8828768]",3
"[0.588399, 0.5099458, 0.5099458, 0.5099458, 0.5491724, 0.5491724, 0.588399, 0.6276256, 0.5491724, 0.4707192, 0.4707192, 0.5099458, 0.6276256, 0.6276256, 0.6276256, 0.5491724, 0.5099458, 0.5099458, 0.5099458, 0.5099458]","[-10.1204628, -10.3165958, -10.198916, -10.2381426, -10.2381426, -10.3165958, -10.1204628, -10.2381426, -10.198916, -10.4342756, -10.3165958, -10.2773692, -10.198916, -10.2773692, -10.3165958, -10.2381426, -10.2773692, -10.3165958, -10.198916, -10.2381426]","[1.8828768, 1.765197, 2.0005566, 1.9221034, 1.8436502, 1.8044236, 1.8436502, 1.765197, 1.9221034, 1.8044236, 1.8828768, 1.8828768, 1.8436502, 1.8436502, 1.9221034, 1.8436502, 1.8828768, 1.8828768, 1.8436502, 1.9221034]",3
"[0.5491724, 0.5099458, 0.5099458, 0.5099458, 0.5099458, 0.4707192, 0.588399, 0.5099458, 0.5491724, 0.5099458, 0.5491724, 0.5491724, 0.5491724, 0.5491724, 0.5491724, 0.5491724, 0.5491724, 0.4707192, 0.4707192, 0.6276256]","[-10.198916, -10.2381426, -10.2381426, -10.2381426, -10.2381426, -10.198916, -10.2381426, -10.2381426, -10.3165958, -10.2773692, -10.2773692, -10.2773692, -10.2381426, -10.3165958, -10.198916, -10.2773692, -10.2381426, -10.2773692, -10.2381426, -10.198916]","[1.8828768, 1.8436502, 1.8828768, 1.8828768, 1.8828768, 1.96133, 1.9221034, 1.8828768, 1.8828768, 1.9221034, 1.8828768, 1.9221034, 1.8828768, 1.9221034, 1.8828768, 1.8044236, 1.9221034, 1.9221034, 1.8828768, 1.7259704]",3
"[0.588399, 0.4707192, 0.5491724, 0.5491724, 0.3530394, 0.5099458, 0.4707192, 0.4707192, 0.4707192, 0.4314926, 0.5491724, 0.5099458, 0.5491724, 0.6276256, 0.5099458, 0.4707192, 0.5099458, 0.5099458, 0.5099458, 0.5099458]","[-10.2773692, -10.198916, -10.2773692, -10.198916, -10.3165958, -10.3165958, -10.198916, -10.198916, -10.2773692, -10.2773692, -10.2773692, -10.198916, -10.198916, -10.2381426, -10.2381426, -10.1596894, -10.2773692, -10.2381426, -10.2381426, -10.2381426]","[1.8828768, 1.96133, 1.8044236, 1.8828768, 1.9221034, 1.8828768, 1.8436502, 1.9221034, 1.96133, 1.9221034, 1.8436502, 1.96133, 1.8044236, 1.8828768, 1.8828768, 1.9221034, 1.9221034, 1.96133, 1.96133, 1.9221034]",3
